mouldCode,date,startDate,endDate,activity,activityId,username,workstationId
3346,15-02-2021 18:23:42.42,15-02-2021 18:23:42.42,16-02-2021 10:24:18.18,bancada,1002,user64,1002
3346,17-02-2021 07:55:57.57,17-02-2021 07:55:57.57,17-02-2021 08:15:33.33,fresagem,1004,user72,1004
3346,17-02-2021 08:00:00.00,17-02-2021 08:00:00.00,17-02-2021 08:59:32.32,retificação,1003,user155,1003
3346,17-02-2021 08:12:41.41,17-02-2021 08:12:37.37,17-02-2021 12:13:53.53,bancada,1002,user96,1002
3346,17-02-2021 08:15:33.33,17-02-2021 08:15:33.33,17-02-2021 10:57:37.37,fresagem,1004,user92,1004
3346,17-02-2021 11:34:11.11,17-02-2021 11:34:11.11,17-02-2021 14:28:36.36,retificação,1003,user155,1003
3346,17-02-2021 12:00:58.58,17-02-2021 12:00:58.58,17-02-2021 17:22:15.15,bancada,1002,user64,1002
3346,17-02-2021 14:39:59.59,17-02-2021 14:39:59.59,17-02-2021 19:00:12.12,torno,1005,user51,1005
3346,17-02-2021 15:24:47.47,17-02-2021 15:24:47.47,17-02-2021 17:47:20.20,bancada,1002,user96,1002
3346,17-02-2021 15:44:06.06,17-02-2021 15:44:06.06,18-02-2021 01:59:13.13,maquinação de eléctrodos,1008,user42,1008
3346,18-02-2021 08:00:38.38,18-02-2021 08:00:38.38,18-02-2021 18:10:52.52,torno,1005,user51,1005
3346,18-02-2021 08:41:30.30,18-02-2021 08:41:30.30,18-02-2021 12:13:46.46,erosão,1009,user39,1009
3346,18-02-2021 09:31:29.29,18-02-2021 09:31:29.29,18-02-2021 11:03:37.37,bancada,1002,user96,1002
3346,18-02-2021 10:25:03.03,18-02-2021 10:25:03.03,18-02-2021 10:37:33.33,maquinação de eléctrodos,1008,user42,1008
3346,18-02-2021 11:22:08.08,18-02-2021 11:22:08.08,18-02-2021 12:30:16.16,fresagem,1004,user92,1004
3346,18-02-2021 12:13:46.46,18-02-2021 12:13:46.46,18-02-2021 15:01:07.07,erosão,1009,user39,1009
3346,18-02-2021 12:39:54.54,18-02-2021 12:39:54.54,18-02-2021 12:44:46.46,bancada,1002,user96,1002
3346,18-02-2021 13:31:00.00,18-02-2021 13:31:00.00,18-02-2021 13:44:07.07,fresagem,1004,user74,1004
3346,18-02-2021 13:41:58.58,18-02-2021 13:41:58.58,18-02-2021 16:04:52.52,bancada,1002,user96,1002
3346,18-02-2021 15:27:56.56,18-02-2021 15:27:56.56,18-02-2021 17:49:03.03,fresagem,1004,user74,1004
3346,18-02-2021 18:13:13.13,18-02-2021 18:13:13.13,18-02-2021 19:16:32.32,bancada,1002,user96,1002
3347,03-09-2020 15:50:46.46,03-09-2020 15:50:46.46,03-09-2020 17:00:11.11,estrutura,1013,user22,1013
3347,04-09-2020 13:30:47.47,04-09-2020 13:30:47.47,10-09-2020 14:27:07.07,preliminares,1006,user22,1006
3348,26-08-2020 08:38:15.15,26-08-2020 08:38:15.15,26-08-2020 09:29:37.37,estrutura,1013,user77,1013
3348,26-08-2020 09:31:19.19,26-08-2020 09:31:19.19,29-09-2020 13:54:29.29,preliminares,1006,user77,1006
3348,29-09-2020 14:39:56.56,29-09-2020 14:39:56.56,29-09-2020 18:36:39.39,estrutura,1013,user77,1013
3348,30-09-2020 07:59:50.50,30-09-2020 07:59:50.50,03-12-2020 15:19:24.24,preliminares,1006,user77,1006
3348,07-12-2020 09:29:37.37,07-12-2020 09:29:37.37,07-12-2020 14:08:25.25,retificação,1003,user142,1003
3348,09-12-2020 10:37:39.39,09-12-2020 10:37:39.39,09-12-2020 12:30:06.06,preliminares,1006,user77,1006
3348,09-12-2020 14:21:34.34,09-12-2020 14:21:34.34,09-12-2020 18:32:50.50,estrutura,1013,user77,1013
3348,10-12-2020 08:00:33.33,10-12-2020 08:00:33.33,17-12-2020 12:30:05.05,preliminares,1006,user77,1006
3348,17-12-2020 08:04:32.32,17-12-2020 08:04:32.32,17-12-2020 12:00:26.26,trabalho interno,1001,user25,1001
3348,17-12-2020 13:29:01.01,17-12-2020 13:29:01.01,22-12-2020 17:39:48.48,preliminares,1006,user77,1006
3348,23-12-2020 14:28:24.24,23-12-2020 14:28:24.24,23-12-2020 17:00:16.16,estrutura,1013,user25,1013
3348,28-12-2020 08:02:08.08,28-12-2020 08:02:08.08,30-12-2020 17:00:11.11,preliminares,1006,user25,1006
3348,07-01-2021 16:06:18.18,07-01-2021 16:06:18.18,07-01-2021 17:00:48.48,trabalho interno,1001,user77,1001
3348,08-01-2021 08:00:14.14,08-01-2021 08:00:14.14,18-01-2021 17:04:58.58,preliminares,1006,user77,1006
3348,01-02-2021 17:26:18.18,01-02-2021 17:26:18.18,08-02-2021 11:06:15.15,retificação,1003,user155,1003
3348,09-02-2021 15:40:29.29,09-02-2021 15:40:29.29,09-02-2021 17:18:39.39,fresagem,1004,user92,1004
3348,09-02-2021 15:47:42.42,09-02-2021 15:47:42.42,09-02-2021 17:00:07.07,bancada,1002,user148,1002
3348,09-02-2021 17:00:38.38,09-02-2021 17:00:38.38,10-02-2021 09:52:19.19,retificação,1003,user155,1003
3348,10-02-2021 08:00:17.17,10-02-2021 08:00:14.14,10-02-2021 17:00:21.21,bancada,1002,user148,1002
3348,10-02-2021 13:42:35.35,10-02-2021 13:42:35.35,10-02-2021 14:39:33.33,retificação,1003,user142,1003
3348,10-02-2021 15:13:01.01,10-02-2021 15:13:01.01,10-02-2021 16:39:35.35,fresagem,1004,user92,1004
3348,10-02-2021 15:50:18.18,10-02-2021 15:50:18.18,11-02-2021 10:27:17.17,retificação,1003,user142,1003
3348,11-02-2021 14:44:34.34,11-02-2021 14:44:34.34,12-02-2021 12:30:28.28,fresagem,1004,user72,1004
3348,12-02-2021 11:25:13.13,12-02-2021 11:25:13.13,12-02-2021 11:40:33.33,furação,1011,user65,1011
3348,12-02-2021 13:25:09.09,12-02-2021 13:25:09.09,12-02-2021 14:00:39.39,fresagem,1004,user72,1004
3348,15-02-2021 13:51:27.27,15-02-2021 13:51:27.27,18-02-2021 11:03:02.02,retificação,1003,user155,1003
3348,18-02-2021 10:42:55.55,18-02-2021 10:42:55.55,18-02-2021 12:30:42.42,fresagem,1004,user65,1004
3348,18-02-2021 11:03:02.02,18-02-2021 11:03:02.02,18-02-2021 13:58:09.09,retificação,1003,user155,1003
3348,18-02-2021 13:25:28.28,18-02-2021 13:25:28.28,18-02-2021 18:03:33.33,fresagem,1004,user65,1004
3349,31-08-2020 14:33:12.12,31-08-2020 14:33:12.12,31-08-2020 17:00:56.56,estrutura,1013,user25,1013
3349,01-09-2020 08:04:14.14,01-09-2020 08:04:14.14,01-09-2020 14:08:47.47,preliminares,1006,user25,1006
3349,02-09-2020 10:51:43.43,02-09-2020 10:51:43.43,02-09-2020 12:30:08.08,estrutura,1013,user25,1013
3349,02-09-2020 13:28:45.45,02-09-2020 13:28:45.45,08-09-2020 09:48:53.53,preliminares,1006,user25,1006
3349,08-09-2020 11:08:15.15,08-09-2020 11:08:15.15,08-09-2020 12:30:07.07,estrutura,1013,user25,1013
3349,08-09-2020 13:30:14.14,08-09-2020 13:30:14.14,11-09-2020 09:18:29.29,preliminares,1006,user25,1006
3349,11-09-2020 11:08:11.11,11-09-2020 11:08:11.11,11-09-2020 11:32:18.18,estrutura,1013,user25,1013
3349,14-09-2020 08:01:26.26,14-09-2020 08:01:26.26,27-10-2020 11:44:38.38,preliminares,1006,user25,1006
3349,04-11-2020 15:02:40.40,04-11-2020 15:02:40.40,05-11-2020 09:20:05.05,maquinação de eléctrodos,1008,user42,1008
3349,05-11-2020 14:20:04.04,05-11-2020 14:20:04.04,05-11-2020 17:00:31.31,furação,1011,user65,1011
3349,05-11-2020 15:07:27.27,05-11-2020 15:07:27.27,05-11-2020 18:34:12.12,maquinação de eléctrodos,1008,user42,1008
3349,06-11-2020 08:01:52.52,06-11-2020 08:01:51.51,06-11-2020 17:00:20.20,furação,1011,user65,1011
3349,06-11-2020 13:36:58.58,06-11-2020 13:36:58.58,06-11-2020 17:00:29.29,retificação,1003,user142,1003
3349,06-11-2020 14:32:50.50,06-11-2020 14:32:50.50,09-11-2020 14:31:16.16,maquinação de eléctrodos,1008,user42,1008
3349,09-11-2020 07:55:51.51,09-11-2020 07:55:51.51,09-11-2020 08:12:04.04,furação,1011,user65,1011
3349,09-11-2020 07:58:53.53,09-11-2020 07:58:53.53,09-11-2020 14:00:17.17,retificação,1003,user142,1003
3349,10-11-2020 10:13:44.44,10-11-2020 10:13:44.44,10-11-2020 12:30:19.19,peças,1016,user26,1016
3349,10-11-2020 15:31:22.22,10-11-2020 15:31:22.22,10-11-2020 17:00:15.15,preliminares,1006,user26,1006
3349,10-11-2020 15:46:29.29,10-11-2020 15:46:29.29,11-11-2020 10:41:15.15,furação,1011,user65,1011
3349,11-11-2020 08:21:36.36,11-11-2020 08:21:36.36,11-11-2020 08:21:38.38,preliminares,1006,user25,1006
3349,11-11-2020 09:23:33.33,11-11-2020 09:23:33.33,13-11-2020 09:27:17.17,erosão,1009,user39,1009
3349,12-11-2020 07:55:23.23,12-11-2020 07:55:23.23,12-11-2020 09:49:38.38,estrutura,1013,user26,1013
3349,12-11-2020 12:07:26.26,12-11-2020 12:07:26.26,12-11-2020 12:30:09.09,trabalho interno,1001,user26,1001
3349,12-11-2020 13:21:46.46,12-11-2020 13:21:46.46,12-11-2020 14:54:01.01,preliminares,1006,user26,1006
3349,12-11-2020 14:23:49.49,12-11-2020 14:23:49.49,12-11-2020 17:00:17.17,bancada,1002,user15,1002
3349,12-11-2020 15:10:00.00,12-11-2020 15:10:00.00,12-11-2020 15:10:03.03,preliminares,1006,user26,1006
3349,13-11-2020 08:00:30.30,13-11-2020 08:00:27.27,13-11-2020 12:30:08.08,bancada,1002,user15,1002
3349,13-11-2020 09:33:43.43,13-11-2020 09:33:43.43,13-11-2020 09:34:49.49,estrutura,1013,user26,1013
3349,13-11-2020 09:45:28.28,13-11-2020 09:45:28.28,13-11-2020 10:43:39.39,maquinação de eléctrodos,1008,user42,1008
3349,13-11-2020 11:13:12.12,13-11-2020 11:13:12.12,13-11-2020 12:30:25.25,fresagem,1004,user74,1004
3349,13-11-2020 13:30:35.35,13-11-2020 13:30:34.34,13-11-2020 17:00:05.05,bancada,1002,user15,1002
3349,13-11-2020 13:30:55.55,13-11-2020 13:30:55.55,13-11-2020 13:45:20.20,fresagem,1004,user74,1004
3349,16-11-2020 08:00:25.25,16-11-2020 08:00:21.21,16-11-2020 09:00:27.27,bancada,1002,user15,1002
3349,16-11-2020 09:17:16.16,16-11-2020 09:17:16.16,16-11-2020 14:58:38.38,maquinação de eléctrodos,1008,user42,1008
3349,16-11-2020 15:43:38.38,16-11-2020 15:43:38.38,16-11-2020 16:04:36.36,polimento,1010,user96,1010
3349,16-11-2020 16:04:36.36,16-11-2020 16:04:36.36,16-11-2020 17:12:35.35,bancada,1002,user96,1002
3349,17-11-2020 08:08:10.10,17-11-2020 08:08:09.09,17-11-2020 09:47:57.57,retificação,1003,user142,1003
3349,17-11-2020 08:12:10.10,17-11-2020 08:12:06.06,17-11-2020 12:02:42.42,bancada,1002,user96,1002
3349,17-11-2020 16:20:54.54,17-11-2020 16:20:54.54,18-11-2020 08:47:21.21,erosão,1009,user39,1009
3349,18-11-2020 08:36:45.45,18-11-2020 08:36:45.45,18-11-2020 15:40:56.56,bancada,1002,user148,1002
3349,18-11-2020 16:31:06.06,18-11-2020 16:31:06.06,19-11-2020 09:19:33.33,erosão,1009,user39,1009
3349,20-11-2020 08:14:48.48,20-11-2020 08:14:48.48,20-11-2020 10:25:38.38,bancada,1002,user93,1002
3349,23-11-2020 16:04:50.50,23-11-2020 16:04:50.50,26-11-2020 10:33:29.29,fresagem,1004,user72,1004
3349,26-11-2020 10:49:23.23,26-11-2020 10:49:23.23,26-11-2020 10:53:30.30,trabalho interno,1001,user26,1001
3349,30-11-2020 15:06:44.44,30-11-2020 15:06:44.44,03-12-2020 15:59:27.27,retificação,1003,user155,1003
3349,03-12-2020 13:53:43.43,03-12-2020 13:53:43.43,04-12-2020 17:04:38.38,bancada,1002,user118,1002
3349,04-12-2020 14:33:18.18,04-12-2020 14:33:18.18,04-12-2020 17:00:35.35,furação,1011,user65,1011
3349,07-12-2020 08:04:58.58,07-12-2020 08:04:53.53,07-12-2020 12:34:44.44,bancada,1002,user118,1002
3349,07-12-2020 09:21:56.56,07-12-2020 09:21:56.56,07-12-2020 10:32:17.17,fresagem,1004,user72,1004
3349,07-12-2020 09:45:04.04,07-12-2020 09:45:04.04,07-12-2020 16:21:37.37,torno,1005,user51,1005
3349,07-12-2020 11:17:02.02,07-12-2020 11:17:02.02,07-12-2020 12:16:43.43,fresagem,1004,user72,1004
3349,07-12-2020 13:35:03.03,07-12-2020 13:35:02.02,07-12-2020 17:00:58.58,bancada,1002,user64,1002
3349,07-12-2020 17:28:36.36,07-12-2020 17:28:36.36,07-12-2020 19:00:10.10,fresagem,1004,user72,1004
3349,09-12-2020 07:55:18.18,09-12-2020 07:55:18.18,09-12-2020 12:30:18.18,furação,1011,user65,1011
3349,09-12-2020 07:59:44.44,09-12-2020 07:59:44.44,09-12-2020 10:57:39.39,fresagem,1004,user72,1004
3349,09-12-2020 08:02:19.19,09-12-2020 08:02:18.18,09-12-2020 10:58:15.15,torno,1005,user51,1005
3349,09-12-2020 08:03:34.34,09-12-2020 08:03:34.34,09-12-2020 12:34:46.46,bancada,1002,user118,1002
3349,09-12-2020 08:56:27.27,09-12-2020 08:56:27.27,09-12-2020 09:23:52.52,fresagem,1004,user74,1004
3349,09-12-2020 13:25:25.25,09-12-2020 13:25:25.25,09-12-2020 13:58:30.30,furação,1011,user65,1011
3349,09-12-2020 13:30:08.08,09-12-2020 13:30:07.07,09-12-2020 17:04:45.45,bancada,1002,user118,1002
3349,09-12-2020 13:39:00.00,09-12-2020 13:39:00.00,09-12-2020 17:29:48.48,fresagem,1004,user72,1004
3349,09-12-2020 14:46:19.19,09-12-2020 14:46:19.19,09-12-2020 17:00:50.50,retificação,1003,user155,1003
3349,09-12-2020 16:18:02.02,09-12-2020 16:18:02.02,09-12-2020 18:30:38.38,torno,1005,user51,1005
3349,10-12-2020 08:00:05.05,10-12-2020 08:00:00.00,10-12-2020 12:34:45.45,bancada,1002,user118,1002
3349,10-12-2020 08:56:46.46,10-12-2020 08:56:46.46,10-12-2020 12:30:19.19,fresagem,1004,user121,1004
3349,10-12-2020 12:08:35.35,10-12-2020 12:08:35.35,10-12-2020 16:26:53.53,retificação,1003,user155,1003
3349,10-12-2020 13:24:46.46,10-12-2020 13:24:46.46,10-12-2020 13:48:27.27,fresagem,1004,user121,1004
3349,10-12-2020 13:30:13.13,10-12-2020 13:30:13.13,10-12-2020 14:07:33.33,bancada,1002,user118,1002
3349,10-12-2020 14:02:59.59,10-12-2020 14:02:59.59,11-12-2020 12:34:44.44,prensa,1012,user118,1012
3349,11-12-2020 10:27:29.29,11-12-2020 10:27:28.28,11-12-2020 14:42:37.37,torno,1005,user51,1005
3349,11-12-2020 13:30:19.19,11-12-2020 13:30:19.19,11-12-2020 17:04:51.51,prensa,1012,user118,1012
3349,12-12-2020 08:42:16.16,12-12-2020 08:42:16.16,14-12-2020 09:00:52.52,fresagem,1004,user121,1004
3349,14-12-2020 07:59:30.30,14-12-2020 07:59:25.25,14-12-2020 15:11:46.46,prensa,1012,user118,1012
3349,14-12-2020 14:39:56.56,14-12-2020 14:39:56.56,14-12-2020 15:17:24.24,retificação,1003,user142,1003
3349,14-12-2020 15:11:46.46,14-12-2020 15:11:46.46,15-12-2020 11:51:37.37,bancada,1002,user118,1002
3349,15-12-2020 08:17:43.43,15-12-2020 08:17:43.43,15-12-2020 11:41:04.04,furação,1011,user65,1011
3349,15-12-2020 18:09:10.10,15-12-2020 18:09:10.10,15-12-2020 18:35:23.23,retificação,1003,user142,1003
3349,16-12-2020 08:05:01.01,16-12-2020 08:04:57.57,16-12-2020 09:55:38.38,bancada,1002,user118,1002
3349,16-12-2020 11:58:11.11,16-12-2020 11:58:11.11,16-12-2020 14:45:59.59,fresagem,1004,user74,1004
3349,16-12-2020 14:56:17.17,16-12-2020 14:56:17.17,16-12-2020 17:04:52.52,bancada,1002,user118,1002
3349,16-12-2020 15:24:14.14,16-12-2020 15:24:14.14,16-12-2020 15:28:08.08,fresagem,1004,user92,1004
3349,16-12-2020 16:22:50.50,16-12-2020 16:22:50.50,16-12-2020 17:37:21.21,polimento,1010,user106,1010
3349,17-12-2020 08:01:49.49,17-12-2020 08:01:49.49,17-12-2020 09:46:37.37,não conformidade,1014,user51,1014
3349,17-12-2020 08:05:04.04,17-12-2020 08:04:59.59,17-12-2020 12:34:52.52,bancada,1002,user118,1002
3349,17-12-2020 09:53:03.03,17-12-2020 09:53:03.03,17-12-2020 11:30:16.16,fresagem,1004,user74,1004
3349,17-12-2020 13:35:00.00,17-12-2020 13:34:59.59,18-12-2020 12:04:49.49,bancada,1002,user118,1002
3349,18-12-2020 10:57:53.53,18-12-2020 10:57:53.53,18-12-2020 11:20:22.22,fresagem,1004,user74,1004
3349,21-12-2020 08:09:59.59,21-12-2020 08:09:59.59,21-12-2020 09:18:46.46,bancada,1002,user118,1002
3349,21-12-2020 08:25:27.27,21-12-2020 08:25:27.27,21-12-2020 08:49:16.16,fresagem,1004,user74,1004
3349,21-12-2020 12:26:58.58,21-12-2020 12:26:58.58,23-12-2020 09:15:41.41,bancada,1002,user93,1002
3349,23-12-2020 14:54:06.06,23-12-2020 14:54:06.06,11-01-2021 12:30:06.06,estrutura,1013,user25,1013
3349,11-01-2021 13:29:28.28,11-01-2021 13:29:28.28,12-01-2021 10:45:33.33,preliminares,1006,user25,1006
3349,12-01-2021 14:40:52.52,12-01-2021 14:40:52.52,14-01-2021 14:00:16.16,bancada,1002,user118,1002
3349,18-01-2021 11:30:59.59,18-01-2021 11:30:59.59,18-01-2021 14:16:22.22,polimento,1010,user106,1010
3349,19-01-2021 08:47:28.28,19-01-2021 08:47:28.28,21-01-2021 12:11:10.10,bancada,1002,user118,1002
3349,21-01-2021 14:10:54.54,21-01-2021 14:10:54.54,21-01-2021 17:03:01.01,estrutura,1013,user25,1013
3349,22-01-2021 09:47:12.12,22-01-2021 09:47:12.12,22-01-2021 15:51:00.00,preliminares,1006,user25,1006
3349,25-01-2021 08:29:27.27,25-01-2021 08:29:27.27,28-01-2021 12:12:14.14,bancada,1002,user64,1002
3349,28-01-2021 10:54:13.13,28-01-2021 10:54:13.13,28-01-2021 11:28:23.23,maquinação de eléctrodos,1008,user42,1008
3349,28-01-2021 15:49:23.23,28-01-2021 15:49:23.23,29-01-2021 16:19:15.15,bancada,1002,user118,1002
3349,30-01-2021 08:48:14.14,30-01-2021 08:48:14.14,30-01-2021 09:15:51.51,polimento,1010,user106,1010
3349,01-02-2021 09:52:48.48,01-02-2021 09:52:43.43,01-02-2021 14:58:49.49,bancada,1002,user118,1002
3351,25-08-2020 11:38:43.43,25-08-2020 11:38:43.43,26-08-2020 10:52:14.14,preliminares,1006,user26,1006
3351,26-08-2020 11:27:23.23,26-08-2020 11:27:23.23,26-08-2020 11:45:44.44,trabalho interno,1001,user26,1001
3351,27-08-2020 07:56:53.53,27-08-2020 07:56:53.53,27-08-2020 09:14:06.06,preliminares,1006,user26,1006
3351,27-08-2020 10:31:17.17,27-08-2020 10:31:17.17,27-08-2020 12:30:13.13,trabalho interno,1001,user26,1001
3351,27-08-2020 13:39:01.01,27-08-2020 13:39:01.01,27-08-2020 18:01:12.12,preliminares,1006,user26,1006
3351,27-08-2020 18:15:22.22,27-08-2020 18:15:22.22,27-08-2020 19:00:05.05,estrutura,1013,user26,1013
3351,28-08-2020 07:57:45.45,28-08-2020 07:57:45.45,28-08-2020 08:23:13.13,preliminares,1006,user26,1006
3351,28-08-2020 08:49:42.42,28-08-2020 08:49:42.42,28-08-2020 12:30:13.13,trabalho interno,1001,user26,1001
3351,28-08-2020 13:55:26.26,28-08-2020 13:55:26.26,28-08-2020 15:08:37.37,preliminares,1006,user26,1006
3351,31-08-2020 15:25:58.58,31-08-2020 15:25:58.58,01-09-2020 08:51:13.13,maquinação de eléctrodos,1008,user42,1008
3351,01-09-2020 10:50:06.06,01-09-2020 10:50:06.06,01-09-2020 11:07:13.13,peças,1016,user26,1016
3351,02-09-2020 13:30:04.04,02-09-2020 13:30:04.04,03-09-2020 09:38:46.46,estrutura,1013,user26,1013
3351,03-09-2020 17:01:08.08,03-09-2020 17:01:08.08,03-09-2020 17:01:10.10,preliminares,1006,user26,1006
3351,04-09-2020 08:54:00.00,04-09-2020 08:54:00.00,04-09-2020 12:30:05.05,peças,1016,user77,1016
3351,04-09-2020 14:13:23.23,04-09-2020 14:13:23.23,22-09-2020 16:00:43.43,preliminares,1006,user26,1006
3351,22-09-2020 16:01:10.10,22-09-2020 16:01:10.10,22-09-2020 17:00:53.53,peças,1016,user26,1016
3351,23-09-2020 07:53:40.40,23-09-2020 07:53:40.40,23-09-2020 11:29:46.46,preliminares,1006,user26,1006
3351,23-09-2020 12:07:36.36,23-09-2020 12:07:36.36,23-09-2020 12:30:08.08,trabalho interno,1001,user26,1001
3351,23-09-2020 13:40:47.47,23-09-2020 13:40:47.47,24-09-2020 16:42:27.27,preliminares,1006,user26,1006
3351,24-09-2020 16:43:23.23,24-09-2020 16:43:23.23,24-09-2020 17:00:32.32,trabalho interno,1001,user26,1001
3351,25-09-2020 07:57:48.48,25-09-2020 07:57:48.48,25-09-2020 10:28:08.08,preliminares,1006,user26,1006
3351,25-09-2020 10:34:56.56,25-09-2020 10:34:56.56,25-09-2020 11:26:16.16,trabalho interno,1001,user26,1001
3351,16-10-2020 08:37:55.55,16-10-2020 08:37:55.55,16-10-2020 08:37:58.58,preliminares,1006,user77,1006
3351,05-11-2020 07:57:22.22,05-11-2020 07:57:22.22,05-11-2020 11:28:02.02,estrutura,1013,user26,1013
3351,05-11-2020 13:17:33.33,05-11-2020 13:17:33.33,05-11-2020 13:34:11.11,preliminares,1006,user26,1006
3351,05-11-2020 18:09:34.34,05-11-2020 18:09:34.34,05-11-2020 18:09:36.36,trabalho interno,1001,user26,1001
3351,25-11-2020 08:12:46.46,25-11-2020 08:12:46.46,25-11-2020 12:30:39.39,estrutura,1013,user77,1013
3351,25-11-2020 13:26:05.05,25-11-2020 13:26:05.05,09-12-2020 09:51:05.05,preliminares,1006,user77,1006
3351,10-12-2020 14:54:24.24,10-12-2020 14:54:24.24,10-12-2020 14:58:22.22,estrutura,1013,user26,1013
3351,14-12-2020 09:36:38.38,14-12-2020 09:36:38.38,15-12-2020 09:43:29.29,bancada,1002,user96,1002
3351,15-12-2020 10:26:50.50,15-12-2020 10:26:50.50,15-12-2020 12:12:23.23,preliminares,1006,user77,1006
3351,17-12-2020 11:30:16.16,17-12-2020 11:30:16.16,18-12-2020 12:05:37.37,fresagem,1004,user74,1004
3351,18-12-2020 13:26:12.12,18-12-2020 13:26:12.12,18-12-2020 13:26:14.14,preliminares,1006,user77,1006
3351,18-12-2020 14:30:00.00,18-12-2020 14:30:00.00,18-12-2020 16:18:07.07,fresagem,1004,user74,1004
3351,22-12-2020 08:27:25.25,22-12-2020 08:27:25.25,22-12-2020 08:48:40.40,estrutura,1013,user26,1013
3351,05-01-2021 10:35:18.18,05-01-2021 10:35:18.18,05-01-2021 12:30:14.14,trabalho interno,1001,user26,1001
3351,05-01-2021 13:19:46.46,05-01-2021 13:19:46.46,05-01-2021 13:26:14.14,preliminares,1006,user26,1006
3351,05-01-2021 13:29:00.00,05-01-2021 13:29:00.00,05-01-2021 14:22:26.26,trabalho interno,1001,user26,1001
3351,13-01-2021 08:05:35.35,13-01-2021 08:05:30.30,13-01-2021 12:12:46.46,bancada,1002,user118,1002
3351,13-01-2021 11:15:29.29,13-01-2021 11:15:29.29,13-01-2021 12:30:12.12,trabalho interno,1001,user26,1001
3351,13-01-2021 13:20:46.46,13-01-2021 13:20:46.46,13-01-2021 13:52:58.58,preliminares,1006,user26,1006
3351,13-01-2021 15:01:35.35,13-01-2021 15:01:35.35,13-01-2021 17:00:06.06,bancada,1002,user94,1002
3351,13-01-2021 16:39:34.34,13-01-2021 16:39:34.34,13-01-2021 16:40:30.30,trabalho interno,1001,user26,1001
3351,14-01-2021 08:00:28.28,14-01-2021 08:00:23.23,14-01-2021 09:20:00.00,bancada,1002,user94,1002
3351,16-01-2021 07:10:47.47,16-01-2021 07:10:47.47,17-01-2021 19:05:07.07,maquinação de eléctrodos,1008,user42,1008
3351,18-01-2021 15:06:06.06,18-01-2021 15:06:06.06,18-01-2021 17:05:26.26,bancada,1002,user118,1002
3351,19-01-2021 00:02:20.20,19-01-2021 00:02:20.20,19-01-2021 10:37:02.02,maquinação de eléctrodos,1008,user42,1008
3351,19-01-2021 08:05:44.44,19-01-2021 08:05:39.39,20-01-2021 09:04:59.59,bancada,1002,user118,1002
3351,20-01-2021 08:51:26.26,20-01-2021 08:51:26.26,20-01-2021 12:30:12.12,fresagem,1004,user148,1004
3351,20-01-2021 09:04:59.59,20-01-2021 09:04:59.59,20-01-2021 09:09:59.59,bancada,1002,user118,1002
3351,20-01-2021 09:39:40.40,20-01-2021 09:39:40.40,20-01-2021 10:15:48.48,fresagem,1004,user92,1004
3351,20-01-2021 10:40:48.48,20-01-2021 10:40:48.48,20-01-2021 11:28:27.27,bancada,1002,user118,1002
3351,20-01-2021 10:53:07.07,20-01-2021 10:53:07.07,20-01-2021 11:11:57.57,maquinação de eléctrodos,1008,user42,1008
3351,20-01-2021 13:25:30.30,20-01-2021 13:25:30.30,21-01-2021 09:33:57.57,fresagem,1004,user74,1004
3351,21-01-2021 12:11:10.10,21-01-2021 12:11:10.10,21-01-2021 13:05:31.31,bancada,1002,user118,1002
3351,21-01-2021 13:25:49.49,21-01-2021 13:25:49.49,21-01-2021 14:05:55.55,fresagem,1004,user148,1004
3351,21-01-2021 14:02:23.23,21-01-2021 14:02:22.22,22-01-2021 09:29:05.05,bancada,1002,user118,1002
3351,23-01-2021 02:09:57.57,23-01-2021 02:09:57.57,23-01-2021 21:09:29.29,maquinação de eléctrodos,1008,user42,1008
3351,23-01-2021 10:52:27.27,23-01-2021 10:52:27.27,26-01-2021 08:37:29.29,erosão,1009,user39,1009
3351,25-01-2021 10:18:33.33,25-01-2021 10:18:33.33,25-01-2021 10:38:54.54,maquinação de eléctrodos,1008,user42,1008
3351,25-01-2021 16:06:17.17,25-01-2021 16:06:17.17,25-01-2021 18:11:57.57,fresagem,1004,user74,1004
3351,26-01-2021 08:22:13.13,26-01-2021 08:22:13.13,26-01-2021 09:58:16.16,torno,1005,user51,1005
3351,26-01-2021 09:30:49.49,26-01-2021 09:30:49.49,26-01-2021 10:51:54.54,erosão,1009,user39,1009
3351,26-01-2021 10:35:54.54,26-01-2021 10:35:54.54,26-01-2021 13:05:36.36,bancada,1002,user118,1002
3351,26-01-2021 10:51:54.54,26-01-2021 10:51:54.54,26-01-2021 11:50:50.50,erosão,1009,user39,1009
3351,26-01-2021 11:01:23.23,26-01-2021 11:01:23.23,26-01-2021 13:00:05.05,bancada,1002,user93,1002
3351,26-01-2021 11:50:50.50,26-01-2021 11:50:50.50,26-01-2021 16:36:20.20,erosão,1009,user39,1009
3351,26-01-2021 13:57:55.55,26-01-2021 13:57:55.55,26-01-2021 17:00:03.03,bancada,1002,user93,1002
3351,26-01-2021 14:02:24.24,26-01-2021 14:02:24.24,26-01-2021 19:01:46.46,torno,1005,user51,1005
3351,26-01-2021 14:03:12.12,26-01-2021 14:03:11.11,26-01-2021 17:05:34.34,bancada,1002,user118,1002
3351,26-01-2021 16:36:20.20,26-01-2021 16:36:20.20,27-01-2021 08:17:17.17,erosão,1009,user39,1009
